gene_id,mean_cpm_ground_1g,mean_cpm_microgravity_0g,n_ground_1g,n_microgravity_0g,log2fc_microgravity_0g_vs_ground_1g
AT1G11330,13.555087445734982,43.04447106757726,6,5,1.5974374209449813
AT2G22510,23.488219677085088,72.91657654981005,6,5,1.5938100477473176
AT3G28007,2.4955743411164795,9.544823031755268,6,5,1.5929334608217325
AT4G02830,4.232726656921015,14.783923373951305,6,5,1.592821053695158
AT2G02990,1.1519313353061056,5.484412468470302,6,5,1.5913438179587456
AT1G27990,0.15650439115808623,2.4837812303534035,6,5,1.5908832866388842
AT2G35380,11.373047237150303,36.2598686480658,6,5,1.590421736999089
AT3G27490,0.8680115091666284,4.6249360356167895,6,5,1.5903333469201286
AT2G22000,3.528602962733409,12.619608095153371,6,5,1.58854722602604
AT5G54040,5.740478444649461,19.270972111682248,6,5,1.5884923723064257
AT1G35250,4.519044736594021,15.569044432399854,6,5,1.5859999170819494
ATMG00560,0.2848095868734621,2.852110073406768,6,5,1.5840943655654285
AT1G77670,11.757189298287336,37.15050776636779,6,5,1.5803917535487833
AT5G09480,16.241789512745893,50.55031702229194,6,5,1.5800717813918281
AT4G17870,49.52007921744062,149.88812368192566,6,5,1.5785504501886192
AT1G35515,4.928632525955767,16.701487396100312,6,5,1.5780993080464505
AT4G39700,1.3956527726633619,6.133415420039653,6,5,1.5741741742820996
AT2G23300,9.335337098270605,29.716403891762052,6,5,1.5714238785161232
ATCG00840,0.5368357037525658,3.5522173343598666,6,5,1.5666064960129804
ATCG01300,0.5368357037525658,3.5522173343598666,6,5,1.5666064960129804
AT2G32390,2.9889188372261306,10.805349108431214,6,5,1.5653710314215314
AT2G18480,1.1615511078313319,5.396336181606482,6,5,1.5651788188499969
AT1G25150,2.384497455689967,8.992599311465701,6,5,1.5619183736233841
AT2G37360,9.841636935811978,30.894192860409817,6,5,1.5567111690543005
ATCG00630,0.31579769435788124,2.8682507671189037,6,5,1.5557436336015613
AT5G48070,0.8889753853761121,4.552562576653445,6,5,1.5555498442892455
AT2G18150,1.3798773091379195,5.986029102803175,6,5,1.5535854532494697
ATMG00020,888.2250487264623,2608.5111218276106,6,5,1.5531590572246985
AT1G58170,1.737424983751839,7.019574736299182,6,5,1.5507063054539763
AT1G26730,6.941405656363021,22.261931598885486,6,5,1.5505046016084314
AT3G04370,1.3848279947753255,5.971505170290508,6,5,1.5475849563003785
AT1G23800,37.956970531928164,112.74614739294653,6,5,1.5458642852570448
AT1G71140,12.076430777296466,37.170740729724145,6,5,1.5454983735723316
AT1G09780,124.72276093607267,365.8694671209443,6,5,1.5450209807110236
AT3G12720,1.891539303076027,7.419003944046364,6,5,1.5418118455199292
AT4G39940,14.282060381108188,43.47414038413176,6,5,1.5411276550090875
AT5G07330,2.0862727837244983,7.979462242753388,6,5,1.540763466418512
AT3G10340,46.562393799370334,137.2486323649042,6,5,1.5393719761779865
AT5G24130,0.1610107053045168,2.374169999084969,6,5,1.5391513871349793
AT3G51240,26.409926500552498,78.60590855443887,6,5,1.538177055667976
AT1G24430,2.6156721713428026,9.500798614754762,6,5,1.5381632716415643
AT2G28315,4.221262509259325,14.14672581397726,6,5,1.536535367836859
AT2G40220,0.052339424039704895,2.0409265137555286,6,5,1.5309108430426304
ATMG00270,0.2558159551414407,2.6252411811955416,6,5,1.5294519314097978
AT5G64572,2.346760266376808,8.654915895069875,6,5,1.528498479526513
AT3G23810,34.74729348421272,102.08578716305459,6,5,1.5279395153236541
AT3G25640,4.069195062742581,13.615130470333199,6,5,1.527634123198551
AT5G41610,5.6445772262297,18.109882254816732,6,5,1.5240695758655387
AT5G58860,22.741858481051334,67.25026415799546,6,5,1.5234017582502324
AT5G62420,0.2943450236278754,2.7173399233189612,6,5,1.522048381303096
AT5G10510,31.433129858717066,92.07226623389613,6,5,1.520883082796942
AT1G11580,132.56872356438805,382.1352967452851,6,5,1.5202717156266348
AT1G36370,24.989017283569183,73.40756874452947,6,5,1.5175472973033282
AT1G47840,8.143406927514647,25.150588527978552,6,5,1.5160396815946724
AT5G60020,13.51193540528397,40.48980840473149,6,5,1.5155170556717106
AT3G03660,1.9650288305898906,7.47334702676685,6,5,1.5148858230431175
ATMG01000,1.537542802468091,6.250101745721848,6,5,1.5145690841869084
AT2G34020,15.58817086034748,46.30766041344289,6,5,1.5119190021687974
AT1G32860,5.663897921706028,17.996645967256374,6,5,1.5113065133182357
AT5G49350,3.8410695419821383,12.799731002296706,6,5,1.5112424210905395
AT2G38110,5.671314162553091,18.005030714603638,6,5,1.51033847001509
AT5G19380,9.243295630894934,28.176769344786294,6,5,1.5101401907508956
AT5G42280,4.432949464858955,14.457255148869834,6,5,1.5084766199164992
AT2G24762,5.111199249211027,16.374278506421852,6,5,1.5074256444986665
AT3G47090,0.256016793235379,2.5599777903068617,6,5,1.5030124871287343
AT5G24080,3.7402337504226417,12.429476299962051,6,5,1.5023729379043913
AT1G18140,4.672763601594002,15.032466477096463,6,5,1.4988727409689446
AT5G55550,42.54425948258917,121.82088429065314,6,5,1.4960014519938374
AT2G07678,0.17087531792666474,2.298822994823904,6,5,1.4943639122978218
AT1G02640,38.180080617683025,109.37707854150749,6,5,1.4942483346835782
AT4G08410,25.04102173912936,72.21276180441365,6,5,1.491309093492201
AT3G12520,3.621819103997789,11.992782947976584,6,5,1.4911777778149706
AT1G60960,24.826906558424128,71.52234329684188,6,5,1.4895506876265339
AT1G13110,102.1518749367455,288.39113669029246,6,5,1.488250691927465
AT5G07475,4.386062245014219,14.09677970666454,6,5,1.486938033341843
AT1G78570,115.09393601303584,324.37613041384725,6,5,1.4868158015839654
AT1G15210,156.2421461616097,439.5799631134696,6,5,1.4864159250010327
AT3G45840,2.2786508023474132,8.174942503307522,6,5,1.4845968635344158
AT2G28080,15.671192583200167,45.645423558133494,6,5,1.4843782313512548
AT2G09195,0.2583542933696292,2.517157839562873,6,5,1.4828719058078392
AT3G22840,1.6484707578731657,6.3971061175498125,6,5,1.4818013928462812
AT1G75830,0.5181301230503764,3.2181410361456004,6,5,1.4743118799779436
AT4G14690,2.3981481637148025,8.427755953283162,6,5,1.4721656562055794
AT1G71400,28.829493418270346,81.54428723744115,6,5,1.4684288947005937
AT5G50210,28.855744638611284,81.61050151410838,6,5,1.4683166381359782
AT3G27220,8.47992736472838,25.20435686123651,6,5,1.4668587907190973
AT4G03140,3.6039030578001685,11.678710648220852,6,5,1.4614786784099694
AT5G15790,11.01580301648413,32.05606119138501,6,5,1.4599817629045768
AT5G06190,1.4751639276494117,5.8073403606575535,6,5,1.4595671683222524
ATMG00480,0.22646257562321095,2.372078476148731,6,5,1.4591348995010531
AT2G07707,0.22646257562321095,2.372078476148731,6,5,1.4591348995010531
AT1G21250,4.448724945072731,13.947076913382144,6,5,1.4558728053178787
AT1G31770,58.22612969530625,161.45159114317667,6,5,1.455704157113271
AT1G29050,49.3550219583951,136.93436779303772,6,5,1.453774392239802
AT2G21100,2.9183857625316523,9.72566564495634,6,5,1.452735843423046
AT3G11170,82.9048014040631,227.84821370407903,6,5,1.4475657553578376
ATCG00600,0.31500794358986933,2.5847828838587157,6,5,1.4468142287771129
AT3G14310,94.93175861540738,260.3354626078083,6,5,1.4458224985260462
AT5G60760,6.519643747378342,19.471641173822494,6,5,1.4448905460711836
AT1G73040,1.4387315383004138,5.610733206306119,6,5,1.4386793406943787
AT5G43420,3.091366786784199,10.077393149302107,6,5,1.436963626645008
AT1G04220,29.89593088610174,82.6136903414426,6,5,1.4363223366874818
AT5G03260,11.175822517224796,31.94382368110838,6,5,1.4359887792060868
AT4G12580,0.4249292327186203,2.850964762907552,6,5,1.434329650790052
AT3G23470,36.663162070747184,100.78666035216517,6,5,1.4343224675358501
AT3G17390,789.2993290412492,2134.6732411980456,6,5,1.4342198425874386
AT4G13930,113.07601927216143,306.9114068494483,6,5,1.4325197699236667
AT3G46660,0.6937705562556934,3.570090990920621,6,5,1.4319844340779522
AT1G17745,52.60643583462147,143.60782505119585,6,5,1.4316674998261463
AT1G08440,1.493383307445569,5.725049823999874,6,5,1.4314402710569873
AT1G19450,52.48480417008229,143.1123637536364,6,5,1.4299931494905223
AT5G21105,94.09713022821892,254.97611704403144,6,5,1.4285355006338745
AT4G24415,2.4410027253540125,8.26127936355272,6,5,1.4283824680453037
AT4G08400,27.11641871235224,74.66963992476401,6,5,1.4283017351131562
ATMG00830,0.27817762756118714,2.430438949035447,6,5,1.4243048506275364
AT2G07695,0.26686043621047145,2.3978184718848774,6,5,1.4233511801327208
AT5G56840,0.5921593384448774,3.2688479414103724,6,5,1.4228620503301568
AT2G27300,0.4576502020417467,2.9080525687171956,6,5,1.4228053215939256
AT3G04420,0.9247557785998892,4.159689893888585,6,5,1.4226089578490777
AT1G33790,77.5259771718444,208.94329297065642,6,5,1.4187578034310149
AT2G37770,7.6976350035558285,22.25128338806151,6,5,1.418615277592465
AT3G22620,61.48398531025089,165.8614483878128,6,5,1.4170922949264175
ATCG00690,1.877260401919214,6.665610793983158,6,5,1.4137049542225846
AT2G03200,9.429965194181502,26.76537238839406,6,5,1.4125524019941098
AT1G64405,0.4981503486985839,2.987882151291339,6,5,1.4124403617948873
AT3G10040,2.1677687182205956,7.416476495325715,6,5,1.4097493777856727
AT4G24015,14.879463915879834,41.15407753740032,6,5,1.4085099803844536
AT4G18340,15.9905935144944,44.08412241377714,6,5,1.4078831895205755
AT5G09800,1.4166936544419355,5.409963826150835,6,5,1.4072816097889163
AT5G43030,2.4235033486441346,8.066010722805263,6,5,1.404994443990021
AT5G14760,6.204490892384137,18.047841840273954,6,5,1.4026591560418977
AT2G34850,0.6506007954764222,3.3630587305713013,6,5,1.402348653008956
AT1G67110,3.8238097860906106,11.749358778280932,6,5,1.4021797646953906
AT5G57123,0.9805101633801039,4.234314890264424,6,5,1.4021286131068649
AT4G31500,116.19250253859941,308.3015944533283,6,5,1.4001339951336016
AT1G15670,56.19625897923256,149.86112174364612,6,5,1.3992283651622992
ATMG00690,0.34357821056066284,2.542034652405031,6,5,1.3984980223102277
AT4G30170,189.7806179181661,501.81742917681265,6,5,1.3981200485446827
AT5G35732,7.2159757841574255,20.6335919181747,6,5,1.3967693874788738
AT1G17020,21.555745959318724,58.35136226240172,6,5,1.3957861443305704
AT5G55780,1.0236129437573187,4.324550192783256,6,5,1.3957262822463739
ATMG00570,0.4521315843585914,2.8199643186308583,6,5,1.3953869739293612
AT5G08640,15.80127927538743,43.115219043192475,6,5,1.3927053620909302
AT1G47570,23.420755448263147,63.0739237109813,6,5,1.3916295095608757
AT1G13635,1.4207551684314932,5.346280679572693,6,5,1.3904541546455387
AT3G54820,3.3169209388363297,10.302994774769623,6,5,1.3886304949715644
AT1G05767,0.33824802956794814,2.5015212641517355,6,5,1.3876363203145046
AT4G18425,4.183756889934523,12.555360939935419,6,5,1.386793563682814
AT1G04360,5.647892616875002,16.335947690737918,6,5,1.3827977217637843
AT3G01120,179.214873411326,468.8947228937608,6,5,1.382619481874986
AT2G16005,30.42863680728433,80.90130841789852,6,5,1.3818068021708372
AT1G30080,3.0424006100189174,9.517495548981852,6,5,1.3795069996651512
AT1G23480,39.12322291304867,103.3423903603471,6,5,1.3788159885465205
AT1G15640,1.0533401314790944,4.338528321384945,6,5,1.378469460574752
AT4G25760,0.829359266578436,3.753556295783582,6,5,1.377668813427589
AT3G07000,3.218479208157705,9.943867117738572,6,5,1.375327722078068
AT3G50970,86.9492183544674,226.89066222513821,6,5,1.3735991507037226
ATMG00990,4.096333749286141,12.203926458416436,6,5,1.3734353431743787
AT4G39950,43.464077228441006,114.08711158348811,6,5,1.3720141269256885
AT1G07620,3.9272051639278662,11.74658683321039,6,5,1.3712695364459617
AT4G02360,4.486268660408247,13.184832383576165,6,5,1.3704519257348158
AT5G23020,1.7616049736468753,6.132210238233074,6,5,1.3688422624068344
AT2G25000,12.986085416244904,35.0021239674274,6,5,1.3640898005478117
AT1G74460,16.580862608328097,44.08332743636572,6,5,1.3585881411903415
AT5G60890,42.2879958591354,109.95555051199926,6,5,1.357942926107451
AT1G68850,9.393118125693995,25.632066632458965,6,5,1.3575358310591426
AT5G39970,17.16659879426813,45.52525531468355,6,5,1.3567257282108165
AT3G14870,18.727431792513404,49.507775875764295,6,5,1.356302362049376
AT2G29130,1.4710886266487766,5.319219751134683,6,5,1.3545996819942383
AT4G39030,12.731601194711748,34.08564893354205,6,5,1.3533811833162055
AT5G07190,0.28079167596336396,2.2697201216273024,6,5,1.352131313850333
AT4G27730,12.783258292825032,34.172113782162285,6,5,1.3515150668034295
AT3G50310,0.2448556554561789,2.1720730801734494,6,5,1.3494475417122405
AT4G03390,141.6623608077723,362.41670957048393,6,5,1.3490200020029133
AT5G23190,10.028092241916227,27.06520547695025,6,5,1.3475993823054304
AT3G15280,0.13577880335138828,1.88956888497593,6,5,1.3471723703957879
AT3G45010,46.077120410053645,118.7679101742302,6,5,1.347143431552329
AT1G08430,27.109526539736517,70.49903232220656,6,5,1.3468645623692246
AT4G17030,18.623940904344256,48.895558300859236,6,5,1.3462965981920112
AT5G53290,7.381682558004127,20.311060168691228,6,5,1.3462905771650664
AT5G38030,20.568062427904,53.761923362561426,6,5,1.3442765407351274
AT3G52950,26.904858097486635,69.81030348077212,6,5,1.3434429895845188
AT5G26010,10.984874420017094,29.38465894297637,6,5,1.342128306023107
AT5G15490,40.52044418342418,104.18427060738784,6,5,1.3410251955042198
AT2G44450,20.371502504028822,53.130789665906704,6,5,1.3407610954750082
AT1G21980,100.74154713140585,256.6926852306159,6,5,1.3407426481683353
AT2G46450,58.0640072249008,148.53718874253354,6,5,1.3401531709278482
AT5G49340,1.435567766391526,5.165403156732393,6,5,1.3399371109975384
AT2G28420,0.4782797972008947,2.7419940753087895,6,5,1.3398879170382625
AT5G36110,1.0972922568957109,4.300939111224532,6,5,1.3377200548545454
AT1G35720,157.31440077050934,399.06893800952093,6,5,1.3374561264134366
AT5G51760,0.10968757290668803,1.8030556059874752,6,5,1.3368468142769718
AT2G24600,10.439623795814752,27.864724147755,6,5,1.3352678296342415
AT2G22330,36.43901922865475,93.44700265170403,6,5,1.3349623704503268
AT1G29280,43.87220629934814,112.17631634721972,6,5,1.3346780605555721
AT2G48130,18.199572545013588,47.346094928930334,6,5,1.3323251717807503
AT2G19570,39.88141156605829,101.87674506272519,6,5,1.3313999867225608
AT1G76690,40.55650957313916,103.46736677655744,6,5,1.3299059584768183
AT5G44160,11.666399910013192,30.828627363233466,6,5,1.3293184061195993
AT5G07830,17.62455487634311,45.79828857113846,6,5,1.3292498251158986
AT1G24580,0.2184187662600725,2.061243880670859,6,5,1.3291079171863474
AT3G27510,15.088376173649877,39.37846717472039,6,5,1.327567425090326
AT2G25810,18.05456696643718,46.81855569818238,6,5,1.3274337339684505
AT4G02380,615.4433065159357,1545.8938250190354,6,5,1.3273340540849194
AT2G23640,0.12859858780964606,1.825923141239074,6,5,1.3241897786576193
AT1G51680,92.74238378733357,233.70547166970832,6,5,1.3240780888092714
AT1G14240,14.25225814167858,37.1748334894291,6,5,1.3235990105714939
AT1G24735,1.834850974099955,6.092832828429109,6,5,1.323089049183017
AT1G73810,1.9016465787287096,6.255351209342102,6,5,1.3221736429407114
AT1G10480,8.253054558777295,22.103332474473252,6,5,1.3200993615302512
AT2G05215,1.0663043739971916,4.146181837316501,6,5,1.3164496507784857
AT3G53040,1.5755094720394178,5.404890070575903,6,5,1.3143159633673618
ATMG00960,0.24491450390708078,2.094455342596618,6,5,1.3136388351774306
AT3G23870,6.356754139853716,17.278278307788174,6,5,1.3129889016079264
AT2G22470,162.73168235081712,405.74993257069,6,5,1.3128085940370007
AT3G25730,13.425379721712273,34.77895682591389,6,5,1.3105020289962839
AT5G40240,22.609276972175408,57.54186869109368,6,5,1.310114938069805
AT4G01060,1.4215738711311692,5.004380907003842,6,5,1.3100704881802405
AT1G21529,0.0,1.478147341898689,6,5,1.3092619675863086
AT3G21230,8.7808895121654,23.231659986644967,6,5,1.3088556592470717
AT3G27473,0.863547114839908,3.614416216752234,6,5,1.3080968456194757
AT5G13930,56.7761609912632,142.01790425052218,6,5,1.307649517141743
AT3G58450,0.497517376084968,2.700923613886288,6,5,1.3053126160116975
AT1G55940,5.431358359460876,14.88087422357932,6,5,1.3040949486112063
AT1G22410,77.11143258643152,191.51649933448908,6,5,1.301376469674086
AT5G19440,99.8752973597072,247.2156619115634,6,5,1.299021223231747
AT1G17345,11.458434241571616,29.639160036355612,6,5,1.2982539828622637
AT5G20830,34.34464378346403,85.91344094341318,6,5,1.2980877014748395
AT1G10370,2.8993659047033273,8.578300569019055,6,5,1.2965301691208642
AT4G24130,17.425358014987882,44.25526259980921,6,5,1.2963929167016432
AT2G38080,17.388614828144686,44.066792743928445,6,5,1.2932519728647727
AT3G25700,3.460429419413231,9.910514350361112,6,5,1.2904646010226861
AT5G15830,13.932085248959849,35.513832319983905,6,5,1.2900274449147906
AT2G22590,0.7557341403162438,3.2926721249113875,6,5,1.2898015804276672
AT1G43710,80.47490023793523,198.08055944235144,6,5,1.2889247607271639
AT1G33090,2.2961480099421983,7.025866202378213,6,5,1.2838760788081092
AT4G04955,35.909561316064924,88.85087487393471,6,5,1.2835379605449497
AT3G23590,55.16090485399076,135.69730153061286,6,5,1.2833466783676721
AT5G56320,11.751989531652306,30.037930541366148,6,5,1.2833100187192834
AT1G54860,0.43143946570391073,2.4836267158175365,6,5,1.2831233804781699
AT4G35180,0.54391517205807,2.7552160569734077,6,5,1.282302427604679
AT1G12200,37.05812769586797,91.51849341066554,6,5,1.2815371843698857
AT1G09380,0.3294231710361211,2.231236200392936,6,5,1.2812858096147228
AT5G02890,1.8569712434410592,5.942465202000207,6,5,1.2809615257389964
AT1G55430,5.913650452984139,15.791748732776203,6,5,1.2802329144148539
AT2G21590,3.626628374344834,10.228654331556868,6,5,1.279151915349359
AT1G32560,1.3145390908508,4.602339515997977,6,5,1.2753044881578468
AT2G07715,0.8976712078523633,3.5839783234753204,6,5,1.272370170529333
AT1G25530,20.584859779648507,51.13160937100955,6,5,1.2721386777636892
AT2G18910,10.35883847209306,26.356612810050486,6,5,1.2680742965550222
AT1G22150,0.47993779390241925,2.5640015106456024,6,5,1.267961411911407
AT2G07696,0.2926337317013524,2.1123476850611995,6,5,1.2676896901488959
AT5G24960,2.271695769413646,6.875254366456137,6,5,1.2672879222754168
AT5G40020,3.664752228176063,10.218401827808488,6,5,1.265994806028541
AT4G14465,18.278176208616188,45.339816804131296,6,5,1.265283767395334
AT5G13820,28.537950594381083,69.9315865924566,6,5,1.2638584857138306
AT5G45580,2.3127793553014153,6.953500676481158,6,5,1.2635478748841278
AT2G41830,30.18757146980988,73.7726649887392,6,5,1.2615397368143457
AT1G44100,67.05492938143834,162.14032071638016,6,5,1.2613418249012334
AT3G12700,39.74342039090825,96.66343170714279,6,5,1.2612513734689788
AT4G11050,2.4728249436815,7.321420400924768,6,5,1.2607201161208221
AT5G37800,0.3121893322248422,2.144108432027131,6,5,1.2606750756973346
