metabolite_id,metabolite_name,accession,accession_idx,timepoint,intensity,metabolite_class
Met.125,6-Hydroxymelatonin,ecotype.8271,6,0d darkness,-0.03737547,unknown
Met.136,adenine,ecotype.8271,6,0d darkness,-0.262058762,unknown
Met.138,Adenosine,ecotype.8271,6,0d darkness,-1.016283023,unknown
Met.193,Allantoic acid,ecotype.8271,6,0d darkness,-0.046014628,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.8271,6,0d darkness,-1.677406869,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.8271,6,0d darkness,-0.854430632,unknown
Met.222,Argininosuccinic acid,ecotype.8271,6,0d darkness,-0.528473775,unknown
Met.261,Aspartic acid,ecotype.8271,6,0d darkness,-0.439136852,oragnic acid
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.8271,6,0d darkness,-0.514552019,unknown
Met.312,Cellobiitol,ecotype.8271,6,0d darkness,0.02810082,unknown
Met.321,Citric acid,ecotype.8271,6,0d darkness,1.201977878,unknown
Met.384,Flavin Mononucleotide,ecotype.8271,6,0d darkness,-0.234532258,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.8271,6,0d darkness,-0.162121254,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.8271,6,0d darkness,0.165645277,unknown
Met.409,Glucoalyssin,ecotype.8271,6,0d darkness,-1.77690721,unknown
Met.412,Glucohirsutin,ecotype.8271,6,0d darkness,0.071726399,unknown
Met.413,Glucoiberin,ecotype.8271,6,0d darkness,-1.47646644,unknown
Met.414,Gluconic acid,ecotype.8271,6,0d darkness,0.048304945,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.8271,6,0d darkness,-0.819894987,unknown
Met.457,Glutathione,ecotype.8271,6,0d darkness,-0.921851588,unknown
Met.486,Guanosine,ecotype.8271,6,0d darkness,-0.599907066,unknown
Met.50,2-Isopropylmalic acid,ecotype.8271,6,0d darkness,-0.252944698,unknown
Met.503,Histidine,ecotype.8271,6,0d darkness,-1.81300754,unknown
Met.536,Iminodiacetic acid,ecotype.8271,6,0d darkness,-0.178442224,unknown
Met.545,Leucine,ecotype.8271,6,0d darkness,-0.910102452,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.8271,6,0d darkness,-2.725059446,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.8271,6,0d darkness,-3.639278848,unknown
Met.569,Lactobionic acid,ecotype.8271,6,0d darkness,-0.138018628,unknown
Met.570,Lactulose,ecotype.8271,6,0d darkness,-0.297242229,unknown
Met.571,Isoleucine,ecotype.8271,6,0d darkness,-1.238028745,unknown
Met.589,Loganin,ecotype.8271,6,0d darkness,0.791495044,unknown
Met.60,"3,4-Dihydroxybenzoic acid",ecotype.8271,6,0d darkness,-1.213926805,unknown
Met.614,Malic acid,ecotype.8271,6,0d darkness,-0.65932012,unknown
Met.646,Mimosine,ecotype.8271,6,0d darkness,0.081424692,unknown
Met.660,"N,N-Dimethylglycine",ecotype.8271,6,0d darkness,-0.610562765,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.8271,6,0d darkness,-2.499344491,unknown
Met.674,Naringin,ecotype.8271,6,0d darkness,-1.447171842,unknown
Met.684,N-Ethylmaleamic acid,ecotype.8271,6,0d darkness,-0.52625975,unknown
Met.694,Nicotinamide adenine dinucleotide phosphate (NADP),ecotype.8271,6,0d darkness,0.122136608,unknown
Met.719,O-palmitoyl-L-Carnitine chloride,ecotype.8271,6,0d darkness,-0.066009034,unknown
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.8271,6,0d darkness,-0.207763868,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.8271,6,0d darkness,-0.460778472,unknown
Met.77,3-Hydroxyphenylacetic acid,ecotype.8271,6,0d darkness,-0.72108696,unknown
Met.779,porphobilinogen,ecotype.8271,6,0d darkness,-0.10780368,unknown
Met.809,Purine,ecotype.8271,6,0d darkness,-0.657739732,unknown
Met.817,Pyroglutamic acid,ecotype.8271,6,0d darkness,-1.203282142,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.8271,6,0d darkness,-3.418133993,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.8271,6,0d darkness,-3.924527125,unknown
Met.830,Riboflavin ,ecotype.8271,6,0d darkness,-0.763666934,unknown
Met.836,Rutin,ecotype.8271,6,0d darkness,-2.573806031,unknown
Met.837,Saccharic acid,ecotype.8271,6,0d darkness,0.359141199,unknown
Met.840,S-Adenosyl-L-Homocysteine,ecotype.8271,6,0d darkness,-0.857363247,unknown
Met.846,Sedoheptulose,ecotype.8271,6,0d darkness,0.284293472,unknown
Met.850,Serine,ecotype.8271,6,0d darkness,-1.049319949,amino acid
Met.876,Sinapoylglucose,ecotype.8271,6,0d darkness,-2.228826151,unknown
Met.886,Succinoadenosine,ecotype.8271,6,0d darkness,-0.683156508,unknown
Met.936,"Trehalose, alpha,beta-",ecotype.8271,6,0d darkness,0.279482365,unknown
Met.964,Tyrosine,ecotype.8271,6,0d darkness,-0.83394518,unknown
Met.985,Uric acid,ecotype.8271,6,0d darkness,-2.163641967,unknown
Met.986,Uridine,ecotype.8271,6,0d darkness,-0.942317617,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.8271,6,0d darkness,-0.666725469,unknown
Met.1,(D-Glycero-alpha-D-Manno-Heptopyranosyl)-Dihydrogenphosphate,ecotype.7438,7,0d darkness,-0.223901991,unknown
Met.1006,Phe-Val,ecotype.7438,7,0d darkness,0.847096162,unknown
Met.125,6-Hydroxymelatonin,ecotype.7438,7,0d darkness,-0.03689512,unknown
Met.136,adenine,ecotype.7438,7,0d darkness,-0.666875296,unknown
Met.138,Adenosine,ecotype.7438,7,0d darkness,-0.593432355,unknown
Met.193,Allantoic acid,ecotype.7438,7,0d darkness,-0.090005465,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.7438,7,0d darkness,-1.567775894,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.7438,7,0d darkness,-0.836378596,unknown
Met.222,Argininosuccinic acid,ecotype.7438,7,0d darkness,-0.317871882,unknown
Met.261,Aspartic acid,ecotype.7438,7,0d darkness,-0.428256053,oragnic acid
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.7438,7,0d darkness,-0.523342545,unknown
Met.312,Cellobiitol,ecotype.7438,7,0d darkness,0.008738799,unknown
Met.321,Citric acid,ecotype.7438,7,0d darkness,1.636347694,unknown
Met.384,Flavin Mononucleotide,ecotype.7438,7,0d darkness,-0.083040058,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.7438,7,0d darkness,-0.197269281,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.7438,7,0d darkness,0.279145998,unknown
Met.409,Glucoalyssin,ecotype.7438,7,0d darkness,-8.415873998,unknown
Met.412,Glucohirsutin,ecotype.7438,7,0d darkness,-0.844968629,unknown
Met.413,Glucoiberin,ecotype.7438,7,0d darkness,-1.452561636,unknown
Met.414,Gluconic acid,ecotype.7438,7,0d darkness,0.056436707,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.7438,7,0d darkness,-0.397554427,unknown
Met.457,Glutathione,ecotype.7438,7,0d darkness,-1.20112521,unknown
Met.486,Guanosine,ecotype.7438,7,0d darkness,-0.455540841,unknown
Met.50,2-Isopropylmalic acid,ecotype.7438,7,0d darkness,-0.182786026,unknown
Met.503,Histidine,ecotype.7438,7,0d darkness,-1.633220577,unknown
Met.536,Iminodiacetic acid,ecotype.7438,7,0d darkness,-0.11651146,unknown
Met.545,Leucine,ecotype.7438,7,0d darkness,-0.749050997,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.7438,7,0d darkness,-2.262153748,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.7438,7,0d darkness,-3.291141059,unknown
Met.569,Lactobionic acid,ecotype.7438,7,0d darkness,0.333571159,unknown
Met.570,Lactulose,ecotype.7438,7,0d darkness,-0.234473738,unknown
Met.571,Isoleucine,ecotype.7438,7,0d darkness,-0.836849819,unknown
Met.589,Loganin,ecotype.7438,7,0d darkness,0.594545861,unknown
Met.60,"3,4-Dihydroxybenzoic acid",ecotype.7438,7,0d darkness,-0.916069401,unknown
Met.614,Malic acid,ecotype.7438,7,0d darkness,-0.514921438,unknown
Met.646,Mimosine,ecotype.7438,7,0d darkness,0.085569546,unknown
Met.660,"N,N-Dimethylglycine",ecotype.7438,7,0d darkness,-0.549152337,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.7438,7,0d darkness,-1.856130264,unknown
Met.674,Naringin,ecotype.7438,7,0d darkness,-1.942593406,unknown
Met.684,N-Ethylmaleamic acid,ecotype.7438,7,0d darkness,0.303259103,unknown
Met.694,Nicotinamide adenine dinucleotide phosphate (NADP),ecotype.7438,7,0d darkness,0.194196381,unknown
Met.719,O-palmitoyl-L-Carnitine chloride,ecotype.7438,7,0d darkness,-0.076859204,unknown
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.7438,7,0d darkness,-0.261030245,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.7438,7,0d darkness,-0.480138379,unknown
Met.77,3-Hydroxyphenylacetic acid,ecotype.7438,7,0d darkness,-0.198018424,unknown
Met.779,porphobilinogen,ecotype.7438,7,0d darkness,-0.20685937,unknown
Met.809,Purine,ecotype.7438,7,0d darkness,-0.494381563,unknown
Met.817,Pyroglutamic acid,ecotype.7438,7,0d darkness,-1.380105608,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.7438,7,0d darkness,-2.275243108,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.7438,7,0d darkness,-3.211799603,unknown
Met.830,Riboflavin ,ecotype.7438,7,0d darkness,-0.322231741,unknown
Met.836,Rutin,ecotype.7438,7,0d darkness,-2.524946612,unknown
Met.837,Saccharic acid,ecotype.7438,7,0d darkness,0.318084721,unknown
Met.840,S-Adenosyl-L-Homocysteine,ecotype.7438,7,0d darkness,-0.679365927,unknown
Met.846,Sedoheptulose,ecotype.7438,7,0d darkness,0.018741952,unknown
Met.850,Serine,ecotype.7438,7,0d darkness,-1.053466205,amino acid
Met.876,Sinapoylglucose,ecotype.7438,7,0d darkness,-2.479259877,unknown
Met.886,Succinoadenosine,ecotype.7438,7,0d darkness,0.118524733,unknown
Met.936,"Trehalose, alpha,beta-",ecotype.7438,7,0d darkness,0.048737527,unknown
Met.964,Tyrosine,ecotype.7438,7,0d darkness,-0.364353401,unknown
Met.985,Uric acid,ecotype.7438,7,0d darkness,-5.38599742,unknown
Met.986,Uridine,ecotype.7438,7,0d darkness,-0.869178404,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.7438,7,0d darkness,-0.45211912,unknown
Met.1,(D-Glycero-alpha-D-Manno-Heptopyranosyl)-Dihydrogenphosphate,ecotype.8323,8,0d darkness,-0.518872401,unknown
Met.1006,Phe-Val,ecotype.8323,8,0d darkness,-0.109375825,unknown
Met.125,6-Hydroxymelatonin,ecotype.8323,8,0d darkness,-0.03853631,unknown
Met.136,adenine,ecotype.8323,8,0d darkness,-0.844803622,unknown
Met.138,Adenosine,ecotype.8323,8,0d darkness,-0.775810789,unknown
Met.193,Allantoic acid,ecotype.8323,8,0d darkness,-0.692683963,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.8323,8,0d darkness,-0.936117326,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.8323,8,0d darkness,-0.90052658,unknown
Met.222,Argininosuccinic acid,ecotype.8323,8,0d darkness,-0.493639352,unknown
Met.261,Aspartic acid,ecotype.8323,8,0d darkness,-0.500789089,oragnic acid
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.8323,8,0d darkness,-0.736876096,unknown
Met.312,Cellobiitol,ecotype.8323,8,0d darkness,-0.065793829,unknown
Met.321,Citric acid,ecotype.8323,8,0d darkness,1.262436097,unknown
Met.384,Flavin Mononucleotide,ecotype.8323,8,0d darkness,-0.062947949,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.8323,8,0d darkness,-0.677762939,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.8323,8,0d darkness,0.411986441,unknown
Met.409,Glucoalyssin,ecotype.8323,8,0d darkness,-3.00852497,unknown
Met.412,Glucohirsutin,ecotype.8323,8,0d darkness,0.341327842,unknown
Met.413,Glucoiberin,ecotype.8323,8,0d darkness,-1.480948325,unknown
Met.414,Gluconic acid,ecotype.8323,8,0d darkness,0.019316694,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.8323,8,0d darkness,-0.889834352,unknown
Met.457,Glutathione,ecotype.8323,8,0d darkness,-1.112508946,unknown
Met.486,Guanosine,ecotype.8323,8,0d darkness,-0.821852762,unknown
Met.50,2-Isopropylmalic acid,ecotype.8323,8,0d darkness,-0.101873156,unknown
Met.503,Histidine,ecotype.8323,8,0d darkness,-2.075630776,unknown
Met.536,Iminodiacetic acid,ecotype.8323,8,0d darkness,-0.662324822,unknown
Met.545,Leucine,ecotype.8323,8,0d darkness,-1.117818027,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.8323,8,0d darkness,-2.581237833,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.8323,8,0d darkness,-4.059058689,unknown
Met.569,Lactobionic acid,ecotype.8323,8,0d darkness,0.07115332,unknown
Met.570,Lactulose,ecotype.8323,8,0d darkness,-0.406477196,unknown
Met.571,Isoleucine,ecotype.8323,8,0d darkness,-1.324334941,unknown
Met.589,Loganin,ecotype.8323,8,0d darkness,1.461576181,unknown
Met.60,"3,4-Dihydroxybenzoic acid",ecotype.8323,8,0d darkness,-0.96447354,unknown
Met.614,Malic acid,ecotype.8323,8,0d darkness,-0.576887292,unknown
Met.646,Mimosine,ecotype.8323,8,0d darkness,0.058272064,unknown
Met.660,"N,N-Dimethylglycine",ecotype.8323,8,0d darkness,-0.775206138,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.8323,8,0d darkness,-2.030617487,unknown
Met.674,Naringin,ecotype.8323,8,0d darkness,-1.929615316,unknown
Met.684,N-Ethylmaleamic acid,ecotype.8323,8,0d darkness,0.199929526,unknown
Met.694,Nicotinamide adenine dinucleotide phosphate (NADP),ecotype.8323,8,0d darkness,0.114249218,unknown
Met.719,O-palmitoyl-L-Carnitine chloride,ecotype.8323,8,0d darkness,-0.056802063,unknown
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.8323,8,0d darkness,-0.013135242,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.8323,8,0d darkness,-0.671295884,unknown
Met.77,3-Hydroxyphenylacetic acid,ecotype.8323,8,0d darkness,1.214239627,unknown
Met.779,porphobilinogen,ecotype.8323,8,0d darkness,-0.56166493,unknown
Met.809,Purine,ecotype.8323,8,0d darkness,-0.848499221,unknown
Met.817,Pyroglutamic acid,ecotype.8323,8,0d darkness,-1.298456576,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.8323,8,0d darkness,-2.482741068,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.8323,8,0d darkness,-3.289372004,unknown
Met.830,Riboflavin ,ecotype.8323,8,0d darkness,-0.492728698,unknown
Met.836,Rutin,ecotype.8323,8,0d darkness,-2.523454589,unknown
Met.837,Saccharic acid,ecotype.8323,8,0d darkness,0.126574073,unknown
Met.840,S-Adenosyl-L-Homocysteine,ecotype.8323,8,0d darkness,-0.630932041,unknown
Met.846,Sedoheptulose,ecotype.8323,8,0d darkness,-0.016429489,unknown
Met.850,Serine,ecotype.8323,8,0d darkness,-1.076534055,amino acid
Met.876,Sinapoylglucose,ecotype.8323,8,0d darkness,-2.598422216,unknown
Met.886,Succinoadenosine,ecotype.8323,8,0d darkness,-0.202806324,unknown
Met.936,"Trehalose, alpha,beta-",ecotype.8323,8,0d darkness,-0.112795222,unknown
Met.964,Tyrosine,ecotype.8323,8,0d darkness,-0.759116936,unknown
Met.985,Uric acid,ecotype.8323,8,0d darkness,-0.789950484,unknown
Met.986,Uridine,ecotype.8323,8,0d darkness,-0.960851003,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.8323,8,0d darkness,-0.620996706,unknown
Met.1,(D-Glycero-alpha-D-Manno-Heptopyranosyl)-Dihydrogenphosphate,ecotype.6190,9,0d darkness,0.018454124,unknown
Met.1006,Phe-Val,ecotype.6190,9,0d darkness,-1.301491896,unknown
Met.125,6-Hydroxymelatonin,ecotype.6190,9,0d darkness,-0.032356259,unknown
Met.136,adenine,ecotype.6190,9,0d darkness,-0.6373103,unknown
Met.138,Adenosine,ecotype.6190,9,0d darkness,-0.933056286,unknown
Met.193,Allantoic acid,ecotype.6190,9,0d darkness,-0.601728689,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.6190,9,0d darkness,-0.658550453,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.6190,9,0d darkness,-1.0827597,unknown
Met.222,Argininosuccinic acid,ecotype.6190,9,0d darkness,-0.253593026,unknown
Met.261,Aspartic acid,ecotype.6190,9,0d darkness,-0.405491605,oragnic acid
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.6190,9,0d darkness,-0.433932074,unknown
Met.312,Cellobiitol,ecotype.6190,9,0d darkness,-0.03546121,unknown
Met.321,Citric acid,ecotype.6190,9,0d darkness,1.63768296,unknown
Met.384,Flavin Mononucleotide,ecotype.6190,9,0d darkness,-0.357955879,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.6190,9,0d darkness,-0.124930084,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.6190,9,0d darkness,0.128758855,unknown
Met.409,Glucoalyssin,ecotype.6190,9,0d darkness,-5.020868717,unknown
Met.412,Glucohirsutin,ecotype.6190,9,0d darkness,0.459300283,unknown
Met.413,Glucoiberin,ecotype.6190,9,0d darkness,-1.408801575,unknown
Met.414,Gluconic acid,ecotype.6190,9,0d darkness,0.075829355,unknown
Met.422,"Glutamic acid, N-acetyl-",ecotype.6190,9,0d darkness,-0.658053157,unknown
Met.457,Glutathione,ecotype.6190,9,0d darkness,-1.093745202,unknown
Met.486,Guanosine,ecotype.6190,9,0d darkness,-0.521994014,unknown
Met.50,2-Isopropylmalic acid,ecotype.6190,9,0d darkness,-0.166930168,unknown
Met.503,Histidine,ecotype.6190,9,0d darkness,-2.163273995,unknown
Met.536,Iminodiacetic acid,ecotype.6190,9,0d darkness,-0.540121349,unknown
Met.545,Leucine,ecotype.6190,9,0d darkness,-0.904529741,unknown
Met.563,Kaempferol 3-O-6-O-(rhamnosyl) glucoside 7-O-rhamnoside,ecotype.6190,9,0d darkness,-1.993680215,unknown
Met.564,Kaempferol 3-O-glucoside 7-O-rhamnoside,ecotype.6190,9,0d darkness,-2.645791,unknown
Met.569,Lactobionic acid,ecotype.6190,9,0d darkness,-0.33195865,unknown
Met.570,Lactulose,ecotype.6190,9,0d darkness,-0.326970409,unknown
Met.571,Isoleucine,ecotype.6190,9,0d darkness,-1.206689537,unknown
Met.589,Loganin,ecotype.6190,9,0d darkness,1.95438361,unknown
Met.60,"3,4-Dihydroxybenzoic acid",ecotype.6190,9,0d darkness,-1.077247551,unknown
Met.614,Malic acid,ecotype.6190,9,0d darkness,-0.697680352,unknown
Met.646,Mimosine,ecotype.6190,9,0d darkness,0.082512497,unknown
Met.660,"N,N-Dimethylglycine",ecotype.6190,9,0d darkness,-0.666253266,unknown
Met.669,N-Acetyl-L-Tyrosine,ecotype.6190,9,0d darkness,-2.243239315,unknown
Met.674,Naringin,ecotype.6190,9,0d darkness,-1.302419657,unknown
Met.684,N-Ethylmaleamic acid,ecotype.6190,9,0d darkness,-0.226830709,unknown
Met.694,Nicotinamide adenine dinucleotide phosphate (NADP),ecotype.6190,9,0d darkness,0.132653743,unknown
Met.719,O-palmitoyl-L-Carnitine chloride,ecotype.6190,9,0d darkness,-0.001533849,unknown
Met.728,Pantothenic acid (Vitamine B5) ,ecotype.6190,9,0d darkness,-0.25563088,unknown
Met.73,3-Deoxy-D-manno-2-octulosonic acid,ecotype.6190,9,0d darkness,-0.267545173,unknown
Met.77,3-Hydroxyphenylacetic acid,ecotype.6190,9,0d darkness,-0.21353248,unknown
Met.779,porphobilinogen,ecotype.6190,9,0d darkness,-0.167816829,unknown
Met.809,Purine,ecotype.6190,9,0d darkness,-0.617732553,unknown
Met.817,Pyroglutamic acid,ecotype.6190,9,0d darkness,-1.207823584,unknown
Met.819,"Quercetin 3,7-dirhamnoside",ecotype.6190,9,0d darkness,-4.378911826,unknown
Met.821,Quercetin 3-O-glucoside 7-O-rhamnoside,ecotype.6190,9,0d darkness,-3.48918723,unknown
Met.830,Riboflavin ,ecotype.6190,9,0d darkness,-0.912948064,unknown
Met.836,Rutin,ecotype.6190,9,0d darkness,-2.544686042,unknown
Met.837,Saccharic acid,ecotype.6190,9,0d darkness,0.253731679,unknown
Met.840,S-Adenosyl-L-Homocysteine,ecotype.6190,9,0d darkness,-0.699847566,unknown
Met.846,Sedoheptulose,ecotype.6190,9,0d darkness,0.116763677,unknown
Met.850,Serine,ecotype.6190,9,0d darkness,-1.036050143,amino acid
Met.876,Sinapoylglucose,ecotype.6190,9,0d darkness,-2.119237981,unknown
Met.886,Succinoadenosine,ecotype.6190,9,0d darkness,-0.060170361,unknown
Met.936,"Trehalose, alpha,beta-",ecotype.6190,9,0d darkness,0.108507265,unknown
Met.964,Tyrosine,ecotype.6190,9,0d darkness,-0.542038001,unknown
Met.985,Uric acid,ecotype.6190,9,0d darkness,-1.300574934,unknown
Met.986,Uridine,ecotype.6190,9,0d darkness,-0.902707293,unknown
Met.989,Uridine-5'-diphosphogalactose,ecotype.6190,9,0d darkness,-0.649363936,unknown
Met.1,(D-Glycero-alpha-D-Manno-Heptopyranosyl)-Dihydrogenphosphate,ecotype.328,10,0d darkness,-0.385518568,unknown
Met.1006,Phe-Val,ecotype.328,10,0d darkness,0.103032481,unknown
Met.125,6-Hydroxymelatonin,ecotype.328,10,0d darkness,-0.034087466,unknown
Met.136,adenine,ecotype.328,10,0d darkness,-0.475673486,unknown
Met.138,Adenosine,ecotype.328,10,0d darkness,-0.899895044,unknown
Met.193,Allantoic acid,ecotype.328,10,0d darkness,-0.731947261,unknown
Met.202,alpha-D-Galacturonic acid 1-phosphate,ecotype.328,10,0d darkness,-0.994827266,unknown
Met.205,alpha-Ketoglutaric acid,ecotype.328,10,0d darkness,-0.996405448,unknown
Met.222,Argininosuccinic acid,ecotype.328,10,0d darkness,-0.732335343,unknown
Met.261,Aspartic acid,ecotype.328,10,0d darkness,-0.434740404,oragnic acid
Met.300,beta-Nicotinamide adenine dinucleotide,ecotype.328,10,0d darkness,-0.652738634,unknown
Met.312,Cellobiitol,ecotype.328,10,0d darkness,0.033852301,unknown
Met.321,Citric acid,ecotype.328,10,0d darkness,1.539066651,unknown
Met.384,Flavin Mononucleotide,ecotype.328,10,0d darkness,-0.078457838,unknown
Met.385,Flavine adenine dinucleotide (FAD),ecotype.328,10,0d darkness,-0.441592924,unknown
Met.387,Formimino-L-Aspartic acid,ecotype.328,10,0d darkness,0.365352018,unknown
Met.409,Glucoalyssin,ecotype.328,10,0d darkness,-1.834886896,unknown
Met.412,Glucohirsutin,ecotype.328,10,0d darkness,0.302661757,unknown
Met.413,Glucoiberin,ecotype.328,10,0d darkness,-1.469517413,unknown
